     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
    250793,        55,         0,1331942.3,BPOSD_corr_sr,951da6e474fe3903a7936c363e308362db9afc4645f91055a636eba91e20a708,"{""d"":12,""p"":0.002,""rounds"":12}",
    405804,       121,         0,  3329.7,BPOSD_single_pl,61e2d221d33ed4170e7ec4bd69daad09565b07ae83e6063829d6711a2729a90d,"{""d"":12,""p"":0.002,""rounds"":12}",
    454398,       119,         0,  8530.7,BPOSD_single_sr,4da53412ba4e40217f0e14d31f550203dfc91f68c54d2317073b18655b096ec5,"{""d"":12,""p"":0.002,""rounds"":12}",
    804886,        51,         0,8964052.2,BPOSD_corr_sr_625,ce70a7fad6a96e9b93ff9a602ee61d1bed489a8734a7f6d6de0385764ae78559,"{""d"":12,""p"":0.002,""rounds"":12}",
   1081255,       102,         0, 40001.9,BPOSD_single_sr_625,da2c8114c9634b3f5c9eefe5cdd8e1a1f3d41432e8045bd4c121697eed6f46e6,"{""d"":12,""p"":0.002,""rounds"":12}",
    235952,       115,         0,  3123.0,BPOSD_single_pl_625,fd8b6c320336d038535b70209e2b6cce36ace3666d31b312dfdc855a879b7243,"{""d"":12,""p"":0.002,""rounds"":12}",
      3188,       112,         0,  8829.6,BPOSD_corr_pl,aa665b8d63ceffdfaf9237921f999707589b68d5a2e4a40cf3fa706cfc12d30a,"{""d"":12,""p"":0.003,""rounds"":12}",
     54387,       100,         0,304679.6,BPOSD_corr_sr,5e6ff3b4ba1461549fba4a51cad150744fbba14268727a8c23ef6921be565c16,"{""d"":12,""p"":0.003,""rounds"":12}",
     30588,       113,         0,   403.9,BPOSD_single_pl,c68d3262eef8559bdfc8b5f1e70bf90a806fdb6143f03993f80cb29d76592218,"{""d"":12,""p"":0.003,""rounds"":12}",
     41552,       119,         0,  1266.4,BPOSD_single_sr,dc9386bd113c46ffc11e4f4e554ec9cf3ae5b9f32eb8bf982fbc612ab468277c,"{""d"":12,""p"":0.003,""rounds"":12}",
    101180,        80,         0,1324108.0,BPOSD_corr_sr_625,60577382ed608edbe1cc0d63b3919d0d74cf2f01a6606b25776631a938562b3e,"{""d"":12,""p"":0.003,""rounds"":12}",
     62693,       117,         0,  4276.9,BPOSD_single_sr_625,24c10ef86207c6e73ea1836507c528920e133e1c3afd718f6da90f3088e35587,"{""d"":12,""p"":0.003,""rounds"":12}",
     16802,       121,         0,   280.3,BPOSD_single_pl_625,9b610a0223e65768baffe1eabfe9a984b28243a7c554ebdcd66a62402b257f32,"{""d"":12,""p"":0.003,""rounds"":12}",
       409,       110,         0,  1831.4,BPOSD_corr_pl,2a7ca243a5ae9bdc13947510d10f95de736520a0a3229aef1302f6574ea117e9,"{""d"":12,""p"":0.004,""rounds"":12}",
     10660,       101,         0, 69611.2,BPOSD_corr_sr,a64bb426ab3274f9c5326b347590fb5316225b2e072d24bdb098fcdb9d730d61,"{""d"":12,""p"":0.004,""rounds"":12}",
      4221,       120,         0,    82.7,BPOSD_single_pl,4156dfc1607bc292a227e3f92c41737526aea28bb78929a17749c43ee660015a,"{""d"":12,""p"":0.004,""rounds"":12}",
      6830,       114,         0,   330.8,BPOSD_single_sr,34cd4d290d7a8230c1e6a1dde9b1ec2bee89561bf789eeaea8b50ed98da2c4ea,"{""d"":12,""p"":0.004,""rounds"":12}",
     17126,       101,         0,276137.6,BPOSD_corr_sr_625,81fa9f93c3716a68ad41a3fd1644d10fbc383174376c28a84f924e95e6264f25,"{""d"":12,""p"":0.004,""rounds"":12}",
      8372,       121,         0,   877.4,BPOSD_single_sr_625,b68f058ef75395dc72acd9a5182df29d2b154c59d058d7e43f476db3e2f95c58,"{""d"":12,""p"":0.004,""rounds"":12}",
      2284,       111,         0,    62.4,BPOSD_single_pl_625,ecf3057cf24463e5077b78d34cac0432c651f3920d0b4b79e030d2bee9ad8f73,"{""d"":12,""p"":0.004,""rounds"":12}",
       154,       107,         0,  1279.5,BPOSD_corr_pl,683ca1e7bca1b88772e955225dc6c65890e10e440b7b29cfacd239434404c5b2,"{""d"":12,""p"":0.005,""rounds"":12}",
      2336,       112,         0, 16905.8,BPOSD_corr_sr,a48f75a73059c85c8abd770baa7c30f95fd2647f6de9991eb1e2b93bc54bece0,"{""d"":12,""p"":0.005,""rounds"":12}",
      1270,       115,         0,    95.2,BPOSD_single_sr,0dc6047f940d7ec42f1ebf80460bce9ff671943cbe36f6e030993a848300b681,"{""d"":12,""p"":0.005,""rounds"":12}",
       840,       123,         0,    30.5,BPOSD_single_pl,d6d1f1fc42ceffae5c3a8f71af1aee5947231c1e7c045dee0262161059ef1734,"{""d"":12,""p"":0.005,""rounds"":12}",
      3406,       107,         0, 63480.3,BPOSD_corr_sr_625,00ea5d653444b8ff2c05ee6783a08bb1e2698d9abf4738d77c85a1a20cf1d06f,"{""d"":12,""p"":0.005,""rounds"":12}",
      1803,       114,         0,   269.7,BPOSD_single_sr_625,1cfb1fac309e2944635028bf80d1d11fa5ed5f01daf9d091c0fb9b383615ba2b,"{""d"":12,""p"":0.005,""rounds"":12}",
       692,       122,         0,    34.2,BPOSD_single_pl_625,b7f5e306e9e321a92e5c58b027cb7388344a2595296a237558da298e7f7409de,"{""d"":12,""p"":0.005,""rounds"":12}",
       703,       105,         0,  5723.9,BPOSD_corr_sr,6344e9493e3939e637671d8ad2585db8b617a1500828b57b9b6c3f12ad76e941,"{""d"":12,""p"":0.006,""rounds"":12}",
       119,       113,         0,  2024.2,BPOSD_corr_pl,338beeca0eaec910e2c278c16907a779fea915fd932305436e2882d8bf4d4e81,"{""d"":12,""p"":0.006,""rounds"":12}",
       330,       131,         0,    23.7,BPOSD_single_pl,8bafc054cda5ef016f143246051047a4c4afd99827818fc09885b3753ee1ea02,"{""d"":12,""p"":0.006,""rounds"":12}",
       403,       111,         0,    46.5,BPOSD_single_sr,b838e373cd2464595aa73801a72a2032f54eccf3a21d11d7f2952735aa939150,"{""d"":12,""p"":0.006,""rounds"":12}",
       898,       108,         0, 17353.6,BPOSD_corr_sr_625,e2abbf7ff60ca4365c5152b22f6978806973723beb62360413fef9653690d619,"{""d"":12,""p"":0.006,""rounds"":12}",
       528,       119,         0,   110.8,BPOSD_single_sr_625,c1f99133268ce97c4baa1df6a0adc7af90c4319ded53a12cf44cd08bea82fced,"{""d"":12,""p"":0.006,""rounds"":12}",
       338,       134,         0,    32.0,BPOSD_single_pl_625,71da0f4af08424778a9b8f71f592037cbc2eeda616faa8a899aefb981c98b27c,"{""d"":12,""p"":0.006,""rounds"":12}",

  27525120,       100,         0,  7804.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1,3692a062717bedf1d51281200e791ff3e15f2fcad7df778007bfb51558498dc7,"{""d"":12,""p"":0.001,""rounds"":12}","{""avg_itr"":420,""base"":420}"
   3604480,       101,         0,  1467.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1,705d20c175d4ddcf88392a6c7e870d98c49d00bc669e88263fff679a18b279aa,"{""d"":12,""p"":0.0015,""rounds"":12}","{""avg_itr"":110,""base"":55}"
   1048576,       100,         0,   567.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1,4d196448a5fd2eaf89ccb495e6905746d66fafe6c15d5a1f1f815c66c2099cce,"{""d"":12,""p"":0.002,""rounds"":12}","{""avg_itr"":48,""base"":16}"

     65536,       309,         0,    91.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1,53937cc241d9604124d0295d7db73fbf5dd51ac67561401996be6790ca42bc75,"{""d"":12,""p"":0.004,""rounds"":12}","{""avg_itr"":11,""base"":1}"
     65536,      1269,         0,   184.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1,73a3281ed3e1bbce59e9f66698485f1cb2d947b39558f2b3884f2a71c762ccc2,"{""d"":12,""p"":0.005,""rounds"":12}","{""avg_itr"":24,""base"":1}"
     65536,      4371,         0,   396.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1,3de1e8b79226a136b2e72d0b16a9dfbe7b05143ba82b7feb6a47ef90541818ae,"{""d"":12,""p"":0.006,""rounds"":12}","{""avg_itr"":56,""base"":1}"


     65536,       989,         0,  8678.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1_en24_i,6c7544384bc8106c7e84376fe263935e85ea11d36d00e44fc979cce857f08ccd,"{""d"":12,""p"":0.006,""rounds"":12}","{""avg_itr"":20,""base"":1}"
     65536,       172,         0,  4076.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1_en24_i,58db923270afcde86e3277764d67d8d089256edf462d649052691493ab294bce,"{""d"":12,""p"":0.005,""rounds"":12}","{""avg_itr"":8,""base"":1}"
    262144,       111,         0,  8122.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1_en24_i,dae897a3ed5281fb80b37055875ac87dec0d98510712663d962891ed7040723e,"{""d"":12,""p"":0.004,""rounds"":12}","{""avg_itr"":16,""base"":4}"
   1900544,       101,         0, 35693.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1_en24_i,e89a5b168ddbf027e668801d12c6d820061da95fc5718e1b5583b8dd3f6b80aa,"{""d"":12,""p"":0.003,""rounds"":12}","{""avg_itr"":87,""base"":29}"

  23068672,        92,         0,256265.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1_en24_i,98229926bfda645c36168730c08bbc7ff57966c7c4bbd76cc5e0b2907522bd6e,"{""d"":12,""p"":0.002,""rounds"":12}","{""avg_itr"":352,""base"":352}"
   7667712,        29,         0, 85399.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1_en24_i,98229926bfda645c36168730c08bbc7ff57966c7c4bbd76cc5e0b2907522bd6e,"{""d"":12,""p"":0.002,""rounds"":12}","{""avg_itr"":117,""base"":117}"

  28770304,        17,         0,255724.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1_en24_i,c14d88a808976fd4ecaa179437b711f233baf8b44c176734171c0730bc15a7a2,"{""d"":12,""p"":0.0015,""rounds"":12}","{""avg_itr"":439,""base"":439}"
  28639232,        22,         0,255767.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1_en24_i,c14d88a808976fd4ecaa179437b711f233baf8b44c176734171c0730bc15a7a2,"{""d"":12,""p"":0.0015,""rounds"":12}","{""avg_itr"":437,""base"":437}"
  28573696,        19,         0,255730.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1_en24_i,c14d88a808976fd4ecaa179437b711f233baf8b44c176734171c0730bc15a7a2,"{""d"":12,""p"":0.0015,""rounds"":12}","{""avg_itr"":436,""base"":436}"
  26869760,        21,         0,255709.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1_en24_i,c14d88a808976fd4ecaa179437b711f233baf8b44c176734171c0730bc15a7a2,"{""d"":12,""p"":0.0015,""rounds"":12}","{""avg_itr"":410,""base"":410}"
  28901376,        16,         0,255556.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1_en24_i,c14d88a808976fd4ecaa179437b711f233baf8b44c176734171c0730bc15a7a2,"{""d"":12,""p"":0.0015,""rounds"":12}","{""avg_itr"":441,""base"":441}"
  30277632,        15,         0,255507.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1_en24_i,c14d88a808976fd4ecaa179437b711f233baf8b44c176734171c0730bc15a7a2,"{""d"":12,""p"":0.0015,""rounds"":12}","{""avg_itr"":462,""base"":462}"
  25690112,        22,         0,255983.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1_en24_i,c14d88a808976fd4ecaa179437b711f233baf8b44c176734171c0730bc15a7a2,"{""d"":12,""p"":0.0015,""rounds"":12}","{""avg_itr"":392,""base"":392}"

1243742208,       100,         0,8707135.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1_en24_i,1c920ebcc9cad1e0588cc287d6c479fc7656dd94fcf336a44c21da29ff749521,"{""d"":12,""p"":0.001,""rounds"":12}","{""base"":18978}"


 258400000,        34,         0,3825508.0,relay_bp_xyz_300,162c52a7119111304238d16560e93818c870cd841e36786e72d23fd95132e727,"{""d"":12,""p"":0.001,""rounds"":12}",

  56300000,        94,         0, 56786.0,relay_bp_xyz_300,a8a77802608f3d8f82ee83cf0cd2b6ce46b834a6c4657d11599840364cde470b,"{""d"":10,""p"":0.001,""rounds"":10}",
   8300000,        13,         0, 56307.0,relay_bp_xyz_300,a8a77802608f3d8f82ee83cf0cd2b6ce46b834a6c4657d11599840364cde470b,"{""d"":10,""p"":0.001,""rounds"":10}",

   4000000,       102,         0,  1182.0,relay_bp_xyz_300,908384c0412717341dc1d8b29212a01a15300a4e84bac6840542ecbc5e6e29c3,"{""d"":6,""p"":0.001,""rounds"":6}",
